COD_INE;ID_REL;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25_ETRS89;LONGITUD_ETRS89;LATITUD_ETRS89;ORIGENCOOR;ALTITUD;ORIGENALTITUD
17075000000;1170754;17;Girona;Garrigàs;458;1971,66;27270;17075000501;Garrigàs;282;0258-3;2,95297191;42,19277305;Mapa;110;MDT
17076000000;1170767;17;Girona;Garrigoles;177;903,7;14979;17076000101;Garrigoles;14;0296-2;3,03082812;42,10714627;Mapa;85;MDT
17077000000;1170773;17;Girona;Garriguella;922;2114,9064;22474;17077000101;Garriguella;880;0220-4;3,06508744;42,34215233;Mapa;55;MDT
17078000000;1170789;17;Girona;Ger;512;3278,23;33369;17078000201;Ger;383;0217-3;1,84395105;42,41127149;Mapa;1134;MDT
17079000000;1170792;17;Girona;Girona;102666;3897,2581;37522;17079000501;Girona;98697;0334-1;2,82411899;41,98186075;Mapa;69;MDT
17080000000;1170806;17;Girona;Gombrèn;200;4329,9;32457;17080000301;Gombrèn;109;0255-4;2,09102878;42,24850269;Mapa;910;MDT
17081000000;1170813;17;Girona;Gualta;439;910,1396;14719;17081000101;Gualta;284;0296-4;3,10389985;42,02919814;Mapa;10;MDT
17082000000;1170828;17;Girona;Guils de Cerdanya;573;2226,2809;35183;17082000101;Guils de Cerdanya;205;0217-1;1,87825086;42,44794164;Mapa;1379;MDT
17083000000;1170834;17;Girona;Hostalric;4370;338,2216;8077;17083000101;Hostalric;4362;0365-3;2,63362376;41,74404536;Mapa;159;MDT
17084000000;1170849;17;Girona;Isòvol;318;1080,2422;18365;17084000101;All;196;0217-3;1,817157318;42,37722114;Investigación;1035;Investigación
17085000000;1170852;17;Girona;Jafre;386;666,87;12063;17085000201;Jafre;346;0296-4;3,0113124;42,07266437;Mapa;41;MDT
17086000000;1170865;17;Girona;La Jonquera;3317;5731,2137;51275;17086000201;La Jonquera;3244;0220-3;2,87348755;42,4173111;Mapa;112;MDT
17087000000;1170871;17;Girona;Juià;334;831,06;14586;17087000201;Juià;144;0296-3;2,90687621;42,0172189;Mapa;94;MDT
17088000000;1170887;17;Girona;Lladó;827;1360,78;16921;17088000101;Lladó;694;0257-4;2,81330962;42,24904031;Mapa;206;MDT
17089000000;1170890;17;Girona;Llagostera;9024;7706,64;46822;17089000201;Llagostera;6534;0366-1;2,8919991;41,82867449;Mapa;155;MDT
17090000000;1170904;17;Girona;Llambilles;731;1489,02;15499;17090000402;Llambilles;166;0334-1;2,856219591;41,92072138;Mapa;142;MDT
17091000000;1170911;17;Girona;Llanars;533;2466,68;28160;17091000401;Llanars;409;0256-2;2,3442646;42,32046928;Mapa;984;MDT
17092000000;1170926;17;Girona;Llançà;4905;2792,504;33101;17092000904;Llançà;2082;0221-3;3,1517566;42,36281096;Mapa;11;MDT
17093000000;1170932;17;Girona;Llers;1245;2126,33;23754;17093000201;Llers;503;0258-1;2,91372377;42,29727963;Mapa;137;MDT
17094000000;1170947;17;Girona;Llívia;1495;1298,65;18373;17094000301;Llívia;1409;0217-2;1,98244323;42,465141;Mapa;1225;MDT
17095000000;1170950;17;Girona;Lloret de Mar;38941;4838,16;41335;17095000501;Lloret de Mar;33938;0366-3;2,84739507;41,69957944;Mapa;5;MDT
17096000000;1170963;17;Girona;Les Llosses;205;11451,04;95181;17096000200;Les Llosses;39;0293-2;2,11999;42,15096;Investigación;900;Investigación
17097000000;1170979;17;Girona;Madremanya;302;1360,22;19197;17097000201;Madremanya;148;0334-1;2,95710219;41,98972464;Mapa;173;MDT
17098000000;1170985;17;Girona;Maià de Montcal;462;1723,41;20200;17098000601;Maià de Montcal;179;0257-4;2,74243129;42,22222718;Mapa;237;MDT
17099000000;1170998;17;Girona;Meranges;111;3757,634;26797;17099000301;Meranges;92;0216-2;1,78667633;42,44629879;Mapa;1539;MDT
17100000000;1171002;17;Girona;Masarac;294;1255,23;16524;17100000101;Masarac;144;0220-3;2,97280658;42,35130958;Mapa;79;MDT
17101000000;1171019;17;Girona;Massanes;825;2592,8049;21365;17101000103;Massanes;172;0365-2;2,65136684;41,76569921;Mapa;151;MDT
17102000000;1171024;17;Girona;Maçanet de Cabrenys;724;6768,15;38925;17102000701;Maçanet de Cabrenys;627;0219-4;2,74787425;42,38626833;Mapa;371;MDT
17103000000;1171030;17;Girona;Maçanet de la Selva;7572;4577,33;35168;17103000601;Maçanet de la Selva;3193;0365-2;2,73045604;41,77749403;Mapa;100;MDT
17105000000;1171058;17;Girona;Mieres;341;2613,9;24250;17105000201;Mieres;202;0295-1;2,64011215;42,12441236;Mapa;278;MDT
17106000000;1171061;17;Girona;Mollet de Peralada;202;608,32;16524;17106000301;Mollet de Peralada;185;0220-4;2,99983443;42,36045394;Mapa;59;MDT
17107000000;1171077;17;Girona;Molló;365;4316,21;34646;17107000701;Molló;200;0218-4;2,40437994;42,3468796;Mapa;1181;MDT
17109000000;1171096;17;Girona;Montagut i Oix;958;9346,15;73708;17109000101;Montagut;367;0257-3;2,59650517;42,23005764;Mapa;276;MDT
17110000000;1171100;17;Girona;Mont-ras;1676;1230,4619;17619;17110000701;Mont-ras;1320;0334-4;3,14339831;41,9090308;Mapa;89;MDT
17111000000;1171117;17;Girona;Navata;1465;1842,35;27998;17111000201;Navata;950;0258-3;2,86163363;42,22393632;Mapa;148;MDT
17112000000;1171122;17;Girona;Ogassa;222;4546,45;37895;17112000101;Ogassa;58;0256-1;2,27777937;42,26562673;Mapa;942;MDT
17114000000;1171143;17;Girona;Olot;36716;2905,29;30234;17114000301;Olot;26852;0257-3;2,48816559;42,18183793;Mapa;438;MDT
17115000000;1171156;17;Girona;Ordis;373;847,6128;14129;17115000101;Ordis;326;0258-3;2,90721431;42,21855906;Mapa;97;MDT
17116000000;1171169;17;Girona;Osor;423;5176,6;43448;17116000401;Osor;323;0333-1;2,55670401;41,94522217;Mapa;342;MDT
17117000000;1171175;17;Girona;Palafrugell;23396;2693,3568;36462;17117000601;Palafrugell;21505;0335-3;3,16397764;41,91718159;Mapa;62;MDT
17118000000;1171181;17;Girona;Palamós;18145;1396,47;37167;17118000401;Palamós;9294;0334-4;3,12865803;41,84674675;Mapa;10;MDT
17119000000;1171194;17;Girona;Palau de Santa Eulàlia;115;863,8566;18134;17119000401;Santa Eulàlia;74;0258-3;2,969137211;42,17725011;Investigación;87;Investigación
17120000000;1171208;17;Girona;Palau-saverdera;1472;1652,0257;17879;17120000101;Palau-saverdera;924;0259-1;3,14962249;42,30781199;Mapa;100;MDT
17121000000;1171215;17;Girona;Palau-sator;327;1243,3033;16573;17121000201;Palau-sator;106;0334-2;3,11031715;41,98874321;Mapa;20;MDT
17123000000;1171236;17;Girona;Palol de Revardit;457;1808,19;22718;17123000202;Palol de Revardit;107;0295-4;2,79513608;42,06903269;Mapa;141;MDT
17124000000;1171241;17;Girona;Pals;2548;2571,3705;21158;17124000501;Pals;1036;0334-2;3,14451674;41,97170928;Mapa;52;MDT
17125000000;1171254;17;Girona;Pardines;165;3142,08;23377;17125000301;Pardines;125;0256-1;2,21394337;42,31213783;Mapa;1228;MDT
17126000000;1171267;17;Girona;Parlavà;415;621,8;13572;17126000401;Parlavà;351;0296-4;3,03047245;42,0223059;Mapa;37;MDT
17128000000;1171289;17;Girona;Pau;579;1044,2766;16881;17128000101;Pau;384;0258-2;3,11641569;42,31581246;Mapa;34;MDT
17129000000;1171292;17;Girona;Pedret i Marzà;181;863,0986;13304;17129000101;Marzà;162;0258-2;3,06698477;42,31143974;Mapa;35;MDT
17130000000;1171306;17;Girona;La Pera;438;1193,31;15612;17130000201;La Pera;160;0296-3;2,97353297;42,02028902;Mapa;89;MDT
17132000000;1171328;17;Girona;Peralada;1974;4374,32;40199;17132000101;Peralada;1263;0258-2;3,00858213;42,30826253;Mapa;37;MDT
17133000000;1171334;17;Girona;Les Planes d'Hostoles;1745;3748,11;38658;17133000801;Les Planes d'Hostoles;1396;0295-3;2,53692802;42,05562039;Mapa;371;MDT
17134000000;1171349;17;Girona;Planoles;307;1875,28;24849;17134000701;Planoles;221;0255-2;2,10481785;42,31578751;Mapa;1126;MDT
17135000000;1171352;17;Girona;Pont de Molins;542;863,37;14750;17135000101;Pont de Molins;471;0258-1;2,92178099;42,31565799;Mapa;56;MDT
17136000000;1171365;17;Girona;Pontós;274;1349,87;16977;17136000101;Pontós;205;0258-3;2,91760272;42,18676382;Mapa;96;MDT
17137000000;1171371;17;Girona;Porqueres;4712;3373,57;41255;17137000101;Mata;2290;0295-2;2,747631444;42,12207158;Investigación;182;Investigación
17138000000;1171387;17;Girona;Portbou;1090;927,1611;18055;17138000101;Portbou;1086;0221-1;3,15803504;42,42618874;Mapa;27;MDT
17139000000;1171390;17;Girona;Les Preses;1875;939,94;15673;17139000601;Les Preses;824;0294-2;2,46107461;42,14068046;Mapa;475;MDT
17140000000;1171404;17;Girona;El Port de la Selva;1015;4176,6342;54424;17140001201;El Port de la Selva;768;0221-3;3,20510994;42,33787111;Mapa;14;MDT
17141000000;1171411;17;Girona;Puigcerdà;9484;1861,8781;31915;17141000201;Puigcerdà;7360;0217-1;1,92634012;42,43264078;Mapa;1206;MDT
17142000000;1171426;17;Girona;Quart;3906;3834,53;32973;17142000601;Quart;2645;0334-1;2,84040177;41,9385079;Mapa;94;MDT
17143000000;1171432;17;Girona;Rabós;210;4514,3096;35921;17143000401;Rabós;153;0220-4;3,02891464;42,37887672;Mapa;103;MDT
17144000000;1171447;17;Girona;Regencós;271;628,53;10951;17144000101;Regencós;146;0335-1;3,1697877;41,95255303;Mapa;76;MDT
17145000000;1171450;17;Girona;Ribes de Freser;1810;4158,48;41003;17145000501;Ribes de Freser;1620;0256-1;2,16777728;42,30628259;Mapa;913;MDT
17146000000;1171463;17;Girona;Riells i Viabrea;4279;2710,85;31235;17146000901;Can Salvà;660;0365-1;2,51241583;41,77641711;Mapa;486;MDT
17147000000;1171479;17;Girona;Ripoll;10641;7368,26;55740;17147000701;Ripoll;9333;0256-3;2,19082613;42,20127351;Mapa;690;MDT
17148000000;1171485;17;Girona;Riudarenes;2337;4755,8764;33574;17148000601;Riudarenes;1409;0365-2;2,71770569;41,82053476;Mapa;83;MDT
17149000000;1171498;17;Girona;Riudaura;511;2353,88;27957;17149000401;Riudaura;335;0256-4;2,40861328;42,18765181;Mapa;570;MDT
17150000000;1171501;17;Girona;Riudellots de la Selva;2072;1329,7;17166;17150000101;Riudellots de la Selva;1204;0333-4;2,80356829;41,89264159;Mapa;97;MDT
17151000000;1171518;17;Girona;Riumors;244;638,63;12876;17151000101;Riumors;201;0258-4;3,04253588;42,22762077;Mapa;6;MDT
17152000000;1171523;17;Girona;Roses;19907;4597,3228;43759;17152000801;Roses;11223;0259-1;3,17830899;42,26182986;Mapa;4;MDT
17153000000;1171539;17;Girona;Rupià;300;531,47;11187;17153000401;Rupià;190;0296-4;3,01059017;42,0207872;Mapa;64;MDT
17154000000;1171544;17;Girona;Sales de Llierca;169;3582,11;37112;17154000400;Sales de Llierca;139;0257-4;2,65000194;42,23567261;Mapa;261;MDT
17155000000;1171557;17;Girona;Salt;32517;661,44;12742;17155000101;Salt;32501;0333-2;2,78141235;41,97437513;Mapa;86;MDT
17157000000;1171576;17;Girona;Sant Andreu Salou;162;582;11517;17157000101;Sant Andreu Salou;19;0334-3;2,82513664;41,87385206;Mapa;130;MDT
17158000000;1171582;17;Girona;Sant Climent Sescebes;696;2442,42;25499;17158000301;Sant Climent Sescebes;633;0220-3;2,98034137;42,36874691;Mapa;82;MDT
17159000000;1171595;17;Girona;Sant Feliu de Buixalleu;839;6209,13;38033;17159000304;Sant Feliu de Buixalleu;9;0365-1;2,58617731;41,79126137;Mapa;403;MDT
17160000000;1171609;17;Girona;Sant Feliu de Guíxols;22149;1592,2886;26566;17160000601;Sant Feliu de Guíxols;21524;0366-2;3,02869534;41,78042564;Mapa;3;MDT
17161000000;1171616;17;Girona;Sant Feliu de Pallerols;1495;3383,94;34754;17161000601;Sant Feliu de Pallerols;1266;0295-3;2,5075746;42,07575416;Mapa;472;MDT
17162000000;1171621;17;Girona;Sant Ferriol;256;4232,04;54918;17162000400;Juïnyà;41;0257-4;2,66894817;42,19781187;Mapa;361;MDT
17163000000;1171637;17;Girona;Sant Gregori;4085;4892,55;38119;17163000601;Sant Gregori;2804;0333-2;2,75678122;41,98945699;Mapa;100;MDT
17164000000;1171642;17;Girona;Sant Hilari Sacalm;5836;8335,04;64550;17164000101;Sant Hilari Sacalm;5725;0333-3;2,50849539;41,87892558;Mapa;798;MDT
17165000000;1171655;17;Girona;Sant Jaume de Llierca;842;690,56;15762;17165000301;Sant Jaume de Llierca;777;0257-3;2,60884075;42,21253782;Mapa;202;MDT
17166000000;1171668;17;Girona;Sant Jordi Desvalls;830;1190,23;15018;17166000101;Sant Jordi Desvalls;618;0296-3;2,95375973;42,07213289;Mapa;58;MDT
17167000000;1171674;17;Girona;Sant Joan de les Abadesses;3274;5372,08;40122;17167000701;Sant Joan de les Abadesses;3013;0256-3;2,28626354;42,23260905;Mapa;772;MDT
17168000000;1171680;17;Girona;Sant Joan de Mollet;515;323,24;8861;17168000101;Sant Joan de Mollet;501;0296-3;2,94284327;42,045631;Mapa;53;MDT
17169000000;1171693;17;Girona;Sant Julià de Ramis;3623;1834,8072;29560;17169000701;Sant Julià de Ramis;98;0296-3;2,85399914;42,02801672;Mapa;178;MDT
17170000000;1171707;17;Girona;Vallfogona de Ripollès;222;3898,6;27319;17170000501;Vallfogona de Ripollès;99;0256-3;2,30273378;42,19622566;Mapa;953;MDT
17171000000;1171714;17;Girona;Sant Llorenç de la Muga;267;3220,06;28530;17171000301;Sant Llorenç de la Muga;162;0257-2;2,79045415;42,32017708;Mapa;166;MDT
17172000000;1171729;17;Girona;Sant Martí de Llémena;679;4298,39;36731;17172000301;Sant Martí de Llémena;27;0295-3;2,64650349;42,03634793;Mapa;257;MDT
17173000000;1171735;17;Girona;Sant Martí Vell;261;1729,32;23246;17173000501;Sant Martí Vell;70;0296-3;2,93006254;42,02011748;Mapa;70;MDT
17174000000;1171740;17;Girona;Sant Miquel de Campmajor;239;3364,36;35344;17174000400;Sant Miquel de Campmajor;111;0295-2;2,67919209;42,13599323;Mapa;223;MDT
17175000000;1171753;17;Girona;Sant Miquel de Fluvià;808;355,5162;8373;17175000101;Sant Miquel de Fluvià;798;0258-4;2,99222659;42,17169838;Mapa;26;MDT
17176000000;1171766;17;Girona;Sant Mori;159;738,81;13453;17176000401;Sant Mori;131;0296-2;2,99123574;42,15382969;Mapa;54;MDT
17177000000;1171772;17;Girona;Sant Pau de Segúries;732;878,61;15566;17177000201;Sant Pau de Segúries;637;0256-2;2,36547744;42,26011148;Mapa;852;MDT
17178000000;1171788;17;Girona;Sant Pere Pescador;2079;1825,76;27669;17178000104;Sant Pere Pescador;1706;0258-4;3,08221872;42,18835879;Mapa;5;MDT
17180000000;1171805;17;Girona;Santa Coloma de Farners;13557;7070,28;44543;17180000401;Santa Coloma de Farners;11715;0333-4;2,66311624;41,86351304;Mapa;139;MDT
17181000000;1171812;17;Girona;Santa Cristina d'Aro;5585;6781,3;51237;17181000603;Santa Cristina d'Aro;2767;0366-2;2,996929218;41,81207685;Investigación;29;Investigación
17182000000;1171827;17;Girona;Santa Llogaia d'Àlguema;379;193,4156;6431;17182000101;Santa Llogaia d'Àlguema;345;0258-3;2,95253036;42,23353656;Mapa;43;MDT
17183000000;1171833;17;Girona;Sant Aniol de Finestres;363;4850,13;43621;17183000201;Sant Esteve de Llémena;86;0295-1;2,58690775;42,09012574;Mapa;409;MDT
17184000000;1171848;17;Girona;Santa Pau;1605;4860,49;38942;17184000901;Santa Pau;612;0295-1;2,57167076;42,14430747;Mapa;491;MDT
17185000000;1171851;17;Girona;Sant Joan les Fonts;3054;3199,14;35589;17185000601;Sant Joan les Fonts;1877;0257-3;2,50907002;42,21272222;Mapa;322;MDT
17186000000;1171864;17;Girona;Sarrià de Ter;5294;425,62;9818;17186000401;Sarrià de Ter;5254;0296-3;2,8239182;42,01555439;Mapa;66;MDT
17187000000;1171870;17;Girona;Saus, Camallera i Llampaies;865;1143,88;22074;17187000101;Camallera;619;0296-1;2,96318463;42,1218695;Mapa;86;MDT
17188000000;1171886;17;Girona;La Selva de Mar;220;716,0415;10822;17188000301;La Selva de Mar;205;0259-1;3,18694605;42,32440136;Mapa;48;MDT
17189000000;1171899;17;Girona;La Cellera de Ter;1967;1465,49;20712;17189000501;La Cellera de Ter;1708;0333-1;2,62127615;41,96910478;Mapa;160;MDT
17190000000;1171903;17;Girona;Serinyà;1153;1720,93;21450;17190000101;Serinyà;985;0257-4;2,74486464;42,16872452;Mapa;183;MDT
17191000000;1171910;17;Girona;Serra de Daró;233;817,6483;14503;17191000201;Serra de Daró;148;0296-4;3,07250239;42,02854672;Mapa;14;MDT
17192000000;1171925;17;Girona;Setcases;200;4893,1;31348;17192000101;Setcases;193;0218-3;2,30115501;42,37552143;Mapa;1278;MDT
17193000000;1171931;17;Girona;Sils;6507;3005,0865;35754;17193000201;Sils;2975;0365-2;2,7427618;41,80574997;Mapa;73;MDT
17194000000;1171946;17;Girona;Susqueda;96;5099,96;55151;17194000301;Sant Martí Sacalm;12;0333-1;2,547187277;42,01439887;Investigación;816;Investigación
17195000000;1171959;17;Girona;La Tallada d'Empordà;480;1676,63;26670;17195000301;La Tallada d'Empordà;265;0296-4;3,05609473;42,08000077;Mapa;18;MDT
17196000000;1171962;17;Girona;Terrades;345;2076,87;25025;17196000301;Terrades;259;0258-1;2,83985987;42,31003454;Mapa;228;MDT
17197000000;1171978;17;Girona;Torrent;166;786,4562;11477;17197000201;Torrent;97;0334-2;3,12712171;41,95196888;Mapa;42;MDT
17198000000;1171984;17;Girona;Torroella de Fluvià;741;1695,3779;23335;17198000401;Torroella de Fluvià;190;0258-4;3,04525812;42,17350061;Mapa;10;MDT
17199000000;1171997;17;Girona;Torroella de Montgrí;12061;6610,6223;48173;17199000402;Torroella de Montgrí;7596;0296-4;3,12621596;42,04332513;Mapa;30;MDT
17200000000;1172001;17;Girona;Tortellà;823;1101,18;15952;17200000201;Tortellà;711;0257-3;2,62980203;42,23298857;Mapa;277;MDT
17201000000;1172018;17;Girona;Toses;185;5770,97;37900;17201000501;Toses;71;0255-2;2,01810371;42,32187763;Mapa;1446;MDT
17202000000;1172023;17;Girona;Tossa de Mar;5956;3843,4634;37662;17202000901;Tossa de Mar;5368;0366-3;2,930461;41,721889;Mapa;3;MDT
17203000000;1172039;17;Girona;Ultramort;224;442,01;8469;17203000101;Ultramort;195;0296-4;3,03462318;42,03626484;Mapa;29;MDT
17204000000;1172044;17;Girona;Ullà;1195;731,4487;11201;17204000101;Ullà;506;0296-4;3,10834747;42,05177353;Mapa;24;MDT
17205000000;1172057;17;Girona;Ullastret;250;1101,6333;16292;17205000101;Ullastret;214;0296-4,0334-2;3,06867893;42,00043051;Mapa;48;MDT
17206000000;1172060;17;Girona;Urús;214;1757,3493;19760;17206000101;Urús;190;0217-3;1,85418301;42,34993433;Mapa;1264;MDT
17207000000;1172076;17;Girona;La Vall d'en Bas;3143;9063,89;53122;17207010101;Sant Esteve d'en Bas;1003;0294-2;2,45692713;42,11759527;Mapa;450;MDT
17208000000;1172082;17;Girona;La Vall de Bianya;1345;9368,81;59082;17208000901;L'Hostalnou de Bianya;97;0256-4;2,455821997;42,21095707;Investigación;359;Investigación
17209000000;1172095;17;Girona;Vall-llobrega;926;543,0524;11565;17209000100;Vall-llobrega;274;0334-4;3,12552187;41,88100367;Mapa;48;MDT
17210000000;1172109;17;Girona;Ventalló;911;2551,36;29081;17210000402;Ventalló;197;0296-2;3,026674;42,14922508;Mapa;29;MDT
17211000000;1172116;17;Girona;Verges;1162;931,91;15446;17211000101;Verges;1105;0296-4;3,04655402;42,06123563;Mapa;21;MDT
17212000000;1172121;17;Girona;Vidrà;181;3449,68;50395;17212001901;Vidrà;88;0294-1;2,30949153;42,12280149;Mapa;980;MDT
17213000000;1172137;17;Girona;Vidreres;8167;4837,0861;31974;17213001001;Vidreres;2646;0365-2;2,77909064;41,78894616;Mapa;91;MDT
17214000000;1172142;17;Girona;Vilabertran;991;228,34;6130;17214000101;Vilabertran;939;0258-1,0258-2;2,97911727;42,28225082;Mapa;19;MDT
17215000000;1172155;17;Girona;Vilablareix;3396;614,21;12175;17215000300;Vilablareix;159;0333-2;2,77323054;41,95680526;Mapa;115;MDT
17216000000;1172168;17;Girona;Viladasens;216;1552,85;17568;17216000501;Viladasens;109;0296-1;2,93031913;42,09586171;Mapa;92;MDT
17217000000;1172174;17;Girona;Viladamat;479;1135,92;17509;17217000201;Viladamat;418;0296-2;3,07572059;42,13341557;Mapa;6;MDT
17218000000;1172180;17;Girona;Vilademuls;840;6221,61;51707;17218001001;Vilademuls;32;0296-1;2,88677073;42,13869772;Mapa;124;MDT
17220000000;1172207;17;Girona;Viladrau;1103;5074,99;39061;17220000601;Viladrau;833;0332-4;2,3894192;41,84765935;Mapa;820;MDT
17221000000;1172214;17;Girona;Vilafant;5562;836,5871;15257;17221000201;Vilafant;1335;0258-3;2,93786527;42,24703941;Mapa;54;MDT
17222000000;1172229;17;Girona;Vilaür;162;566,97;13775;17222000301;Vilaür;137;0296-1;2,95507642;42,14388685;Mapa;66;MDT
17223000000;1172235;17;Girona;Vilajuïga;1142;1320,1275;17934;17223000501;Vilajuïga;742;0258-2;3,09319102;42,32521854;Mapa;32;MDT
17224000000;1172240;17;Girona;Vilallonga de Ter;410;6433;35941;17224001001;Vilallonga de Ter;256;0256-1;2,31170464;42,33152704;Mapa;1071;MDT
17225000000;1172253;17;Girona;Vilamacolum;386;563,8851;11238;17225000101;Vilamacolum;377;0258-4;3,05850041;42,19495682;Mapa;6;MDT
17226000000;1172266;17;Girona;Vilamalla;1166;878,15;15894;17226000201;Vilamalla;261;0258-3;2,97049756;42,21863668;Mapa;40;MDT
17227000000;1172272;17;Girona;Vilamaniscle;204;532,9975;9728;17227000201;Vilamaniscle;204;0220-4;3,06712685;42,37641067;Mapa;167;MDT
17228000000;1172288;17;Girona;Vilanant;401;1684,45;19490;17228000601;Vilanant;279;0258-1;2,8892312;42,25489355;Mapa;98;MDT
17230000000;1172305;17;Girona;Vila-sacra;785;604,98;10759;17230000101;Vila-sacra;721;0258-2;3,01860299;42,26606644;Mapa;15;MDT
17232000000;1172327;17;Girona;Vilopriu;223;1671,74;23478;17232000401;Vilopriu;83;0296-2;2,99213626;42,10430399;Mapa;76;MDT
17233000000;1172333;17;Girona;Vilobí d'Onyar;3304;3262,24;29296;17233000301;Vilobí d'Onyar;1529;0333-4;2,74292397;41,88906405;Mapa;118;MDT
17234000000;1172348;17;Girona;Biure;249;1000,68;16030;17234000101;Biure;227;0220-3;2,89499912;42,33764783;Mapa;77;MDT
17901000000;1179011;17;Girona;Cruïlles, Monells i Sant Sadurní de l'Heura;1338;9965,4488;51034;17901030101;Sant Sadurní de l'Heura;162;0334-2;2,99099519;41,95621822;Mapa;111;MDT
17902000000;1179026;17;Girona;Forallac;1765;5021,79;36250;17902030301;Vulpellac;241;0334-2;3,05439621;41,96006964;Mapa;49;MDT
17903000000;1179032;17;Girona;Sant Julià del Llor i Bonmatí;1347;966,14;15646;17903000101;Bonmatí;1194;0333-2;2,66875938;41,96825158;Mapa;130;MDT
18001000000;1180016;18;Granada;Agrón;247;2700,46;28928;18001000101;Agrón;244;1026-3;-3,83009744;37,03037591;Mapa;1059;MDT
18002000000;1180021;18;Granada;Alamedilla;567;9071,315;56076;18002000101;Alamedilla;540;0970-4;-3,24475946;37,58043998;Mapa;861;MDT
18003000000;1180037;18;Granada;Albolote;19199;7858,4091;62287;18003000101;Albolote;13368;1009-4;-3,65748033;37,23090185;Mapa;649;MDT
18004000000;1180042;18;Granada;Albondón;724;3447,9792;26883;18004000101;Albondón;601;1056-2;-3,21087374;36,82729026;Mapa;898;MDT
18005000000;1180055;18;Granada;Albuñán;407;853,049;16363;18005000101;Albuñán;407;1011-3;-3,13273196;37,22739368;Mapa;1114;MDT
18006000000;1180068;18;Granada;Albuñol;7420;6294,2333;38582;18006000101;Albuñol;3908;1056-2;-3,20167375;36,79129267;Mapa;240;MDT
